ID,VIGENCIA,MES,NUCLEO NUMERO,PERSONAS_NUCLEO,EDAD,ETAPA_VIDA,GENERO,LGTBI,GESTANTE,CABEZA_DE_FAMILIA,DISCAPACIDAD,ADULTO_MAYOR,AFRODESCENDIENTE,MESTIZO,INDIGENA,RROM,AMENAZA,DESPLAZAMIENTO,RECLUTAMIENTO_FORZADO,SECUESTRO,HOMICIDIO,TORTURA,DELITOS_CONTRA_LIBERTAD_E_INTEGRIDAD_SEXUAL,MINAS_ANTIPERSONAL,ACTO_TERRORISTA,DESPOJO_Y_ABANDONO_DE_BIENES,VINCULACION_DE_NNA_GRUPOS_ARMADOS,MIGRANTES_VENEZOLANOS,ORIENTACION,ATENCION_PSICOLOGICA,APOYO,ARTICULACION_INTERINSTITUCIONAL,DECLARACION,MES_ORDEN,CURSO_VIDA,CURSO_VIDA_ORDEN,CANTIDAD,FECHA,DPTO_CCDGO,DPTO_CNMBR,MUNICIPIO_PROCEDENCIA,MPIO_CCDGO,ID_GENERADO
3993,2022,ENERO,Si,1,63,PERSONA MAYOR,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,1,60-64,12,1,2022-01-01,54,NORTE DE SANTANDER,TIBU,810,54810
3994,2022,ENERO,Si,1,43,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,1,40-44,8,1,2022-01-01,81,ARAUCA,SARAVENA,736,81736
3995,2022,ENERO,Si,1,50,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,50-54,10,1,2022-01-01,81,ARAUCA,ARAUQUITA,65,81065
3996,2022,ENERO,Si,1,45,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,1,45-49,9,1,2022-01-01,81,ARAUCA,ARAUQUITA,65,81065
3997,2022,FEBRERO,Si,1,18,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
3998,2022,FEBRERO,Si,1,20,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,20-24,4,1,2022-02-01,81,ARAUCA,FORTUL,300,81300
3999,2022,FEBRERO,Si,2,34,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,30-34,6,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4000,2022,FEBRERO,No,0,8,INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4001,2022,FEBRERO,Si,1,44,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,40-44,8,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4002,2022,FEBRERO,Si,1,45,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,45-49,9,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4003,2022,FEBRERO,Si,2,39,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4004,2022,FEBRERO,No,0,15,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4005,2022,FEBRERO,Si,2,37,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4006,2022,FEBRERO,No,0,18,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,15-19,3,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4007,2022,FEBRERO,Si,4,35,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4008,2022,FEBRERO,No,0,40,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,40-44,8,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4009,2022,FEBRERO,No,0,15,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,15-19,3,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4010,2022,FEBRERO,No,0,11,INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4011,2022,FEBRERO,Si,1,25,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,25-29,5,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4012,2022,FEBRERO,Si,3,41,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,40-44,8,1,2022-02-01,54,NORTE DE SANTANDER,EL TARRA,250,54250
4013,2022,FEBRERO,No,0,45,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,45-49,9,1,2022-02-01,54,NORTE DE SANTANDER,EL TARRA,250,54250
4014,2022,FEBRERO,No,0,6,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,54,NORTE DE SANTANDER,EL TARRA,250,54250
4015,2022,FEBRERO,Si,2,43,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,40-44,8,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4016,2022,FEBRERO,No,0,14,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4017,2022,FEBRERO,Si,3,39,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,35-39,7,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4018,2022,FEBRERO,No,0,1,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,0-4,0,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4019,2022,FEBRERO,No,0,17,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4020,2022,FEBRERO,Si,2,46,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,45-49,9,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4021,2022,FEBRERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4022,2022,FEBRERO,Si,2,19,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4023,2022,FEBRERO,No,0,4,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,0-4,0,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4024,2022,FEBRERO,Si,2,31,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,30-34,6,1,2022-02-01,81,ARAUCA,TAME,794,81794
4025,2022,FEBRERO,No,0,14,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,10-14,2,1,2022-02-01,81,ARAUCA,TAME,794,81794
4026,2022,FEBRERO,Si,1,37,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,35-39,7,1,2022-02-01,81,ARAUCA,FORTUL,300,81300
4027,2022,FEBRERO,Si,4,40,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,40-44,8,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4028,2022,FEBRERO,No,0,21,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,20-24,4,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4029,2022,FEBRERO,No,0,5,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,5-9,1,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4030,2022,FEBRERO,No,0,4,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,0-4,0,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4031,2022,FEBRERO,Si,6,30,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,30-34,6,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4032,2022,FEBRERO,No,0,37,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,35-39,7,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4033,2022,FEBRERO,No,0,15,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4034,2022,FEBRERO,No,0,1,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,0-4,0,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4035,2022,FEBRERO,No,0,5,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,5-9,1,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4036,2022,FEBRERO,No,0,7,INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,5-9,1,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4037,2022,FEBRERO,Si,1,49,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,45-49,9,1,2022-02-01,81,ARAUCA,FORTUL,300,81300
4038,2022,FEBRERO,Si,1,19,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4039,2022,FEBRERO,Si,5,48,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,45-49,9,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4040,2022,FEBRERO,No,0,24,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,20-24,4,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4041,2022,FEBRERO,No,0,18,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4042,2022,FEBRERO,No,0,28,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,25-29,5,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4043,2022,FEBRERO,No,0,19,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4044,2022,FEBRERO,Si,4,22,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,20-24,4,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4045,2022,FEBRERO,No,0,18,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4046,2022,FEBRERO,No,0,2,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,0-4,0,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4047,2022,FEBRERO,No,0,5,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,5-9,1,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4048,2022,FEBRERO,Si,4,49,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,45-49,9,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4049,2022,FEBRERO,No,0,29,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,25-29,5,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4050,2022,FEBRERO,No,0,18,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4051,2022,FEBRERO,No,0,24,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,20-24,4,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4052,2022,FEBRERO,Si,2,49,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,45-49,9,1,2022-02-01,81,ARAUCA,TAME,794,81794
4053,2022,FEBRERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,15-19,3,1,2022-02-01,81,ARAUCA,TAME,794,81794
4054,2022,FEBRERO,Si,4,32,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,30-34,6,1,2022-02-01,81,ARAUCA,ARAUCA,1,81001
4055,2022,FEBRERO,No,0,10,INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUCA,1,81001
4056,2022,FEBRERO,No,0,14,INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUCA,1,81001
4057,2022,FEBRERO,No,0,2,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,DEFENSORIA DEL PUEBLO,2,0-4,0,1,2022-02-01,81,ARAUCA,ARAUCA,1,81001
4058,2022,FEBRERO,Si,3,37,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4059,2022,FEBRERO,No,0,17,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4060,2022,FEBRERO,No,0,2,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,0-4,0,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4061,2022,FEBRERO,Si,4,35,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4062,2022,FEBRERO,No,0,14,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4063,2022,FEBRERO,No,0,13,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4064,2022,FEBRERO,No,0,4,PRIMERA INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,0-4,0,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4065,2022,FEBRERO,Si,4,38,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4066,2022,FEBRERO,No,0,51,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,50-54,10,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4067,2022,FEBRERO,No,0,19,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4068,2022,FEBRERO,No,0,9,INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4069,2022,FEBRERO,Si,4,39,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,35-39,7,1,2022-02-01,81,ARAUCA,TAME,794,81794
4070,2022,FEBRERO,No,0,21,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,20-24,4,1,2022-02-01,81,ARAUCA,TAME,794,81794
4071,2022,FEBRERO,No,0,19,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,15-19,3,1,2022-02-01,81,ARAUCA,TAME,794,81794
4072,2022,FEBRERO,No,0,17,ADOLESCENCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PROCURADURIA,2,15-19,3,1,2022-02-01,81,ARAUCA,TAME,794,81794
4073,2022,FEBRERO,Si,3,35,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4074,2022,FEBRERO,No,0,11,INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,10-14,2,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4075,2022,FEBRERO,No,0,9,INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,81,ARAUCA,ARAUQUITA,65,81065
4076,2022,FEBRERO,Si,4,46,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,45-49,9,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4077,2022,FEBRERO,No,0,69,PERSONA MAYOR,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,65-69,13,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4078,2022,FEBRERO,No,0,26,JOVENES,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,25-29,5,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4079,2022,FEBRERO,No,0,16,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,15-19,3,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4080,2022,FEBRERO,Si,4,41,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,40-44,8,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4081,2022,FEBRERO,No,0,39,ADULTEZ,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,35-39,7,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4082,2022,FEBRERO,No,0,14,ADOLESCENCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,10-14,2,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4083,2022,FEBRERO,No,0,6,PRIMERA INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,81,ARAUCA,SARAVENA,736,81736
4084,2022,FEBRERO,Si,7,25,JOVENES,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,25-29,5,1,2022-02-01,13,BOLIVAR,MORALES,473,13473
4085,2022,FEBRERO,No,0,32,ADULTEZ,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,30-34,6,1,2022-02-01,13,BOLIVAR,MORALES,473,13473
4086,2022,FEBRERO,No,0,9,INFANCIA,FEMENINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,13,BOLIVAR,MORALES,473,13473
4087,2022,FEBRERO,No,0,7,INFANCIA,MASCULINO,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,PERSONERIA,2,5-9,1,1,2022-02-01,13,BOLIVAR,MORALES,473,13473
